1,2665,821,
2,4703,1840,
3,4393,1685,
4,5359,2168,
5,10069,4523,
6,8743,3860,
7,8685,3831,
8,9623,4300,
9,13193,6085,
10,21759,10368,
11,14229,6603,
12,22351,10664,
13,19477,9227,
14,23019,10998,
15,14829,6903,
16,24507,11742,
17,26565,12771,
18,26379,12678,
19,22929,10953,
20,25791,12384,
21,26097,12537,
22,26095,12536,
23,28993,13985,
24,28291,13634,
25,39765,19371,
26,37071,18024,
27,35853,17415,
28,43159,21068,
29,39425,19201,
30,38531,18754,
31,40149,19563,
32,40223,19600,
33,49729,24353,
34,41611,20294,
35,33737,16357,
36,52427,25702,
37,36685,17831,
38,40467,19722,
39,40009,19493,
40,54059,26518,
41,46965,22971,
42,43557,21267,
43,75789,37385,
44,46271,22624,
45,74565,36771,
46,58711,28844,
47,71041,35009,
48,56039,27508,
49,67069,33023,
50,63823,31400,
51,69785,34381,
52,67331,33154,
53,67717,33347,
54,71635,35306,
55,69273,34129,
56,61307,30142,
57,70165,34571,
58,75767,37372,
59,90121,44551,
60,72359,35668,
61,84593,41785,
62,74399,36688,
63,101289,50133,
64,80475,39728,
65,83209,41093,
66,82171,40576,
67,85951,42466,
68,96167,47572,
69,102545,50761,
70,85643,42310,
71,79649,39313,
72,89283,44130,
73,86053,42515,
74,103911,51444,
75,98205,48591,
76,91059,45018,
77,90721,44849,
78,105585,52281,
79,102269,50623,
80,98691,48834,
81,87201,43089,
82,105151,52064,
83,84647,41812,
84,111651,55316,
85,106561,52769,
86,95467,47224,
87,87145,43061,
88,95695,47336,
89,110333,54655,
90,111851,55414,
91,103145,51061,
92,110939,54958,
93,110037,54507,
94,127759,63368,
95,122945,60961,
96,116387,57682,
97,98473,48725,
98,117947,58462,
99,119933,59455,
100,108003,53490,
101,117201,58089,
102,117927,58452,
103,118433,58705,
104,135495,67236,
105,122417,60697,
106,121403,60190,
107,125633,62305,
108,129619,64298,
109,128173,63575,
110,139511,69244,
111,135565,67271,
112,128823,63902,
113,128465,63721,
114,135123,67050,
115,136509,67743,
116,139895,69436,
117,147321,73149,
118,143607,71292,
119,145957,72469,
120,136211,67594,
121,143597,71289,
122,139739,69358,
123,140497,69741,
124,145031,72004,
125,156293,77635,
126,130675,64826,
127,141485,70233,
128,138047,68512,
129,152297,75639,
130,156387,77682,
131,143753,71365,
132,141849,70415,
133,149601,74291,
134,150163,74570,
135,148461,73719,
136,160631,79804,
137,157217,78099,
138,147423,73200,
139,142509,70743,
140,157169,78073,
141,192071,95524,
142,149627,74302,
143,161263,80120,
144,161483,80230,
145,159857,79417,
146,158947,78962,
147,173087,86032,
148,147829,73406,
149,168181,83579,
150,159727,79352,
151,165177,82077,
152,167799,83388,
153,162321,80649,
154,166955,82966,
155,177009,87993,
156,169167,84072,
157,159953,79465,
158,189651,94314,
159,177197,88089,
160,170863,84920,
161,192045,95511,
162,179291,89134,
163,176877,87927,
164,193775,96376,
165,179641,89309,
166,154995,76986,
167,167093,83035,
168,163917,81447,
169,197401,98189,
170,196689,97833,
171,189849,94415,
172,184151,91568,
173,164201,81589,
174,172539,85758,
175,183185,91081,
176,176571,87778,
177,173913,86447,
178,179647,89312,
179,194241,96609,
180,182719,90850,
181,181423,90200,
182,212841,105909,
183,200077,99527,
184,182079,90528,
185,171149,85065,
186,183755,91368,
187,198851,98914,
188,211239,105110,
189,205565,102271,
190,186215,92596,
191,216801,107891,
192,202769,100873,
193,183961,91469,
194,219939,109458,
195,179133,89057,
196,192135,95556,
197,191565,95271,
198,198913,98947,
199,190637,94809,
200,208175,103576,
201,210997,104987,
202,210045,104511,
203,208233,103605,
204,211939,105458,
205,205737,102357,
206,208563,103772,
207,207357,103167,
208,230347,114664,
209,213781,106381,
210,195371,97174,
211,204941,101961,
212,216047,107512,
213,234491,116734,
214,196411,97694,
215,218877,108929,
216,209015,103996,
217,227813,113395,
218,238405,118693,
219,203803,101390,
220,224277,111631,
221,234745,116861,
222,235071,117026,
223,212365,105671,
224,234603,116790,
225,220151,109567,
226,241863,120420,
227,241185,120081,
228,240147,119562,
229,226961,112969,
230,210631,104806,
231,235801,117389,
232,246825,122901,
233,223801,111389,
234,231039,115008,
235,234531,116754,
236,238019,118501,
237,227697,113339,
238,240967,119972,
239,259121,129051,
240,229277,114131,
241,237217,118099,
242,231603,115292,
243,226625,112801,
244,229371,114174,
245,241473,120225,
246,243975,121476,
247,235657,117317,
248,252375,125676,
249,240183,119583,
250,240311,119644,
251,231249,115113,
252,251725,125353,
253,244693,121837,
254,239793,119385,
255,249153,124065,
256,246889,122933,
257,254097,126539,
258,249237,124107,
259,237177,118077,
260,252339,125660,
261,230315,114646,
262,258683,128830,
263,243073,121025,
264,223993,111485,
265,267819,133400,
266,254271,126624,
267,265445,132211,
268,252951,125964,
269,285049,142013,
270,265599,132288,
271,262961,130969,
272,231255,115116,
273,258589,128789,
274,279203,139090,
275,232315,115649,
276,258255,128619,
