0.171,523776,77830
0.172,523776,74940
0.173,523776,62210
0.174,523776,76290
0.175,523776,86762
0.176,523776,77740
0.177,523776,94084
0.178,523776,81018
0.179,523776,75102
0.18,523776,82580
0.181,523776,90824
0.182,523776,73012
0.183,523776,80790
0.184,523776,85692
0.185,523776,80454
0.186,523776,77234
0.187,523776,93446
0.188,523776,82520
0.189,523776,93660
0.19,523776,78812
0.191,523776,75226
0.192,523776,78798
0.193,523776,90586
0.194,523776,84338
0.195,523776,80222
0.196,523776,80940
0.197,523776,85580
0.198,523776,100568
0.199,523776,88608
0.2,523776,97810
0.201,523776,88144
0.202,523776,82682
0.203,523776,83806
0.204,523776,85106
0.205,523776,90738
0.206,523776,91992
0.207,523776,90934
0.208,523776,95624
0.209,523776,79686
0.21,523776,95982
0.211,523776,90328
0.212,523776,78924
0.213,523776,93314
0.214,523776,78528
0.215,523776,105490
0.216,523776,90344
0.217,523776,90256
0.218,523776,87504
0.219,523776,92310
0.22,523776,105464
0.221,523776,87904
0.222,523776,88456
0.223,523776,93204
0.224,523776,98174
0.225,523776,91112
0.226,523776,94252
0.227,523776,99930
0.228,523776,108644
0.229,523776,94580
0.23,523776,103884
0.231,523776,100736
0.232,523776,96978
0.233,523776,110122
0.234,523776,93012
0.235,523776,111404
0.236,523776,93792
0.237,523776,109930
0.238,523776,108766
0.239,523776,103448
0.24,523776,90754
0.241,523776,100060
0.242,523776,97370
0.243,523776,98458
0.244,523776,105464
0.245,523776,108046
0.246,523776,108476
0.247,523776,102164
0.248,523776,114088
0.249,523776,105434
0.25,523776,114290
0.251,523776,104732
0.252,523776,102862
0.253,523776,111154
0.254,523776,103000
0.255,523776,98032
0.256,523776,107764
0.257,523776,110490
0.258,523776,114254
0.259,523776,102080
0.26,523776,116794
0.261,523776,103450
0.262,523776,113706
0.263,523776,122064
0.264,523776,104590
0.265,523776,107138
0.266,523776,102568
0.267,523776,112040
0.268,523776,122068
0.269,523776,118952
0.27,523776,102382
0.271,523776,122420
0.272,523776,105842
0.273,523776,119694
0.274,523776,99500
0.275,523776,128270
0.276,523776,115198
0.277,523776,114010
0.278,523776,124596
0.279,523776,121446
0.28,523776,125982
0.281,523776,119514
0.282,523776,116004
0.283,523776,106128
0.284,523776,123048
0.285,523776,125752
0.286,523776,104294
0.287,523776,127242
0.288,523776,109020
0.289,523776,124864
0.29,523776,115920
0.291,523776,126798
0.292,523776,111360
0.293,523776,121202
0.294,523776,111204
0.295,523776,107474
0.296,523776,119854
0.297,523776,126916
0.298,523776,120844
0.299,523776,107384
0.3,523776,113368
0.301,523776,116594
0.302,523776,137790
0.303,523776,126916
0.304,523776,124360
0.305,523776,133800
0.306,523776,106328
0.307,523776,126478
0.308,523776,129864
0.309,523776,132470
0.31,523776,120716
0.311,523776,118748
0.312,523776,120954
0.313,523776,112200
0.314,523776,111820
0.315,523776,122852
0.316,523776,110612
0.317,523776,123306
0.318,523776,146890
0.319,523776,121510
0.32,523776,109416
0.321,523776,120672
0.322,523776,136770
0.323,523776,127654
0.324,523776,124550
0.325,523776,144352
0.326,523776,149384
0.327,523776,122442
0.328,523776,130310
0.329,523776,132018
0.33,523776,126710
0.331,523776,124934
0.332,523776,137388
0.333,523776,141976
0.334,523776,132746
0.335,523776,135550
0.336,523776,125266
0.337,523776,123174
0.338,523776,139474
0.339,523776,140900
0.34,523776,140176
0.341,523776,131340
0.342,523776,136374
0.343,523776,139768
0.344,523776,125176
0.345,523776,141948
0.346,523776,134912
0.347,523776,142730
0.348,523776,122758
0.349,523776,121256
0.35,523776,127108
0.351,523776,150546
0.352,523776,132968
0.353,523776,140632
0.354,523776,141198
0.355,523776,150078
0.356,523776,138440
0.357,523776,133224
0.358,523776,140706
0.359,523776,131810
0.36,523776,144700
0.361,523776,156380
0.362,523776,151592
0.363,523776,140004
0.364,523776,138194
0.365,523776,124198
0.366,523776,141256
0.367,523776,145498
0.368,523776,155450
0.369,523776,139448
0.37,523776,135354
0.371,523776,143898
0.372,523776,149576
0.373,523776,140424
0.374,523776,153574
0.375,523776,139326
0.376,523776,137918
0.377,523776,152418
0.378,523776,146218
0.379,523776,148470
0.38,523776,144456
0.381,523776,153578
0.382,523776,137688
0.383,523776,145134
0.384,523776,148398
0.385,523776,146968
0.386,523776,160896
0.387,523776,142576
0.388,523776,139934
0.389,523776,154300
0.39,523776,152846
0.391,523776,143086
0.392,523776,147144
0.393,523776,146826
0.394,523776,162770
0.395,523776,159692
0.396,523776,153286
0.397,523776,148072
0.398,523776,141788
0.399,523776,159762
0.4,523776,159250
0.401,523776,154186
0.402,523776,154440
0.403,523776,158194
0.404,523776,156934
0.405,523776,153330
0.406,523776,147982
0.407,523776,150286
0.408,523776,160440
0.409,523776,154188
0.41,523776,163458
0.411,523776,172358
0.412,523776,154650
0.413,523776,159042
0.414,523776,160280
0.415,523776,153798
0.416,523776,150752
0.417,523776,154868
0.418,523776,160786
0.419,523776,157556
0.42,523776,163376
0.421,523776,163826
0.422,523776,157920
0.423,523776,146116
0.424,523776,148790
0.425,523776,161716
0.426,523776,148198
0.427,523776,161232
0.428,523776,168598
0.429,523776,155772
0.43,523776,171104
0.431,523776,150384
0.432,523776,150278
0.433,523776,163442
0.434,523776,169096
0.435,523776,161206
0.436,523776,162954
0.437,523776,155196
0.438,523776,153368
0.439,523776,155188
0.44,523776,157014
0.441,523776,166174
0.442,523776,170576
0.443,523776,154900
0.444,523776,155504
0.445,523776,151840
0.446,523776,150072
0.447,523776,169604
0.448,523776,155222
0.449,523776,164866
0.45,523776,148890
0.451,523776,157438
0.452,523776,156948
0.453,523776,175500
0.454,523776,166388
0.455,523776,163224
0.456,523776,160306
0.457,523776,162474
0.458,523776,164602
0.459,523776,174870
0.46,523776,168416
0.461,523776,167482
0.462,523776,164058
0.463,523776,161700
0.464,523776,155350
0.465,523776,161212
0.466,523776,148396
0.467,523776,160284
0.468,523776,176724
0.469,523776,167842
0.47,523776,168230
0.471,523776,150926
0.472,523776,170408
0.473,523776,163482
0.474,523776,167650
0.475,523776,156550
0.476,523776,180056
0.477,523776,158222
0.478,523776,170726
0.479,523776,165094
0.48,523776,161982
0.481,523776,177874
0.482,523776,169254
0.483,523776,175558
0.484,523776,172212
0.485,523776,179828
0.486,523776,175328
0.487,523776,177208
0.488,523776,174052
0.489,523776,172604
0.49,523776,168422
0.491,523776,178002
0.492,523776,168906
0.493,523776,163858
0.494,523776,177154
0.495,523776,182324
0.496,523776,180732
0.497,523776,162372
0.498,523776,175252
0.499,523776,188676
0.5,523776,188300
0.501,523776,175234
0.502,523776,168544
0.503,523776,173808
0.504,523776,188964
0.505,523776,178170
0.506,523776,168416
0.507,523776,171862
0.508,523776,180850
0.509,523776,194118
0.51,523776,186820
0.511,523776,181176
0.512,523776,182326
0.513,523776,172628
0.514,523776,182888
0.515,523776,182858
0.516,523776,188942
0.517,523776,170686
0.518,523776,173266
0.519,523776,169308
0.52,523776,182696
0.521,523776,177042
0.522,523776,180506
0.523,523776,179648
0.524,523776,183892
0.525,523776,181340
0.526,523776,184238
0.527,523776,192092
0.528,523776,183784
0.529,523776,185294
0.53,523776,180590
0.531,523776,181896
0.532,523776,183568
0.533,523776,199056
0.534,523776,175194
0.535,523776,177738
0.536,523776,179900
0.537,523776,176776
0.538,523776,184742
0.539,523776,182300
0.54,523776,181574
0.541,523776,172622
0.542,523776,177006
0.543,523776,174616
0.544,523776,182174
0.545,523776,176124
0.546,523776,202642
0.547,523776,183004
0.548,523776,180224
0.549,523776,194134
0.55,523776,177808
0.551,523776,184566
0.552,523776,181638
0.553,523776,185678
0.554,523776,187184
0.555,523776,185272
0.556,523776,188254
0.557,523776,194900
0.558,523776,166590
0.559,523776,186144
0.56,523776,186550
0.561,523776,193084
0.562,523776,193880
0.563,523776,198720
0.564,523776,199206
0.565,523776,190456
0.566,523776,194048
0.567,523776,192970
0.568,523776,180696
0.569,523776,186516
0.57,523776,178468
0.571,523776,179678
0.572,523776,185756
0.573,523776,203472
0.574,523776,184264
0.575,523776,187254
0.576,523776,192090
0.577,523776,203090
0.578,523776,182118
0.579,523776,199478
0.58,523776,184100
0.581,523776,196396
0.582,523776,189014
0.583,523776,188704
0.584,523776,189680
0.585,523776,195026
0.586,523776,190840
0.587,523776,193912
0.588,523776,199982
0.589,523776,190424
0.59,523776,182832
0.591,523776,193756
0.592,523776,195590
0.593,523776,191988
0.594,523776,191942
0.595,523776,195110
0.596,523776,192666
0.597,523776,188296
0.598,523776,194220
0.599,523776,197988
0.6,523776,199996
0.601,523776,196470
0.602,523776,182758
0.603,523776,188624
0.604,523776,206884
0.605,523776,195676
0.606,523776,197896
0.607,523776,195956
0.608,523776,206902
0.609,523776,196174
0.61,523776,197434
0.611,523776,198754
0.612,523776,203578
0.613,523776,202212
0.614,523776,184884
0.615,523776,204998
0.616,523776,198532
0.617,523776,198964
0.618,523776,196592
0.619,523776,199282
0.62,523776,207806
0.621,523776,204396
0.622,523776,204012
0.623,523776,191656
0.624,523776,199214
0.625,523776,204514
0.626,523776,206352
0.627,523776,195422
0.628,523776,201666
0.629,523776,208570
0.63,523776,208098
0.631,523776,205686
0.632,523776,218260
0.633,523776,214946
0.634,523776,204900
0.635,523776,202386
0.636,523776,205926
0.637,523776,188254
0.638,523776,200634
0.639,523776,207662
0.64,523776,190748
0.641,523776,222036
0.642,523776,212520
0.643,523776,194676
0.644,523776,206810
0.645,523776,204812
0.646,523776,208778
0.647,523776,201604
0.648,523776,196310
0.649,523776,209528
0.65,523776,212056
0.651,523776,213826
0.652,523776,209826
0.653,523776,212486
0.654,523776,210886
0.655,523776,207204
0.656,523776,211944
0.657,523776,214362
0.658,523776,201134
0.659,523776,205318
0.66,523776,206544
0.661,523776,197176
0.662,523776,211736
0.663,523776,199460
0.664,523776,200566
0.665,523776,209902
0.666,523776,216554
0.667,523776,200942
0.668,523776,211846
0.669,523776,205350
0.67,523776,208210
0.671,523776,216580
0.672,523776,223548
0.673,523776,223664
0.674,523776,200656
0.675,523776,209778
0.676,523776,208412
0.677,523776,218076
0.678,523776,221104
0.679,523776,206888
0.68,523776,221488
0.681,523776,217652
0.682,523776,219576
0.683,523776,218504
0.684,523776,215538
0.685,523776,216620
0.686,523776,209690
0.687,523776,206212
0.688,523776,217454
0.689,523776,217716
0.69,523776,207656
0.691,523776,209876
0.692,523776,210396
0.693,523776,213662
0.694,523776,193904
0.695,523776,219122
0.696,523776,208626
0.697,523776,232972
0.698,523776,209166
0.699,523776,218966
0.7,523776,212392
0.701,523776,209264
0.702,523776,224238
0.703,523776,222218
0.704,523776,216802
0.705,523776,217888
0.706,523776,218326
0.707,523776,215828
0.708,523776,218176
0.709,523776,217920
0.71,523776,211774
0.711,523776,230528
0.712,523776,217194
0.713,523776,222886
0.714,523776,218704
0.715,523776,225092
0.716,523776,229238
0.717,523776,214080
0.718,523776,216612
0.719,523776,214720
0.72,523776,214970
0.721,523776,231166
0.722,523776,221180
0.723,523776,211978
0.724,523776,214760
0.725,523776,214750
0.726,523776,208272
0.727,523776,224300
0.728,523776,221758
0.729,523776,212934
0.73,523776,223342
0.731,523776,226072
0.732,523776,225622
0.733,523776,220240
0.734,523776,233100
0.735,523776,225136
0.736,523776,229848
0.737,523776,226398
0.738,523776,221062
0.739,523776,231334
0.74,523776,231072
0.741,523776,231570
0.742,523776,224556
0.743,523776,219050
0.744,523776,229276
0.745,523776,223212
0.746,523776,215994
0.747,523776,237972
0.748,523776,224864
0.749,523776,229962
0.75,523776,226864
0.751,523776,224002
0.752,523776,220736
0.753,523776,225244
0.754,523776,232542
0.755,523776,217670
0.756,523776,219710
0.757,523776,236796
0.758,523776,226004
0.759,523776,223970
0.76,523776,227588
0.761,523776,217736
0.762,523776,231200
0.763,523776,218888
0.764,523776,221946
0.765,523776,221806
0.766,523776,232126
0.767,523776,206562
0.768,523776,238056
0.769,523776,232024
0.77,523776,223184
0.771,523776,229152
0.772,523776,228848
0.773,523776,221420
0.774,523776,231458
0.775,523776,234984
0.776,523776,225606
0.777,523776,238590
0.778,523776,232198
0.779,523776,236334
0.78,523776,229618
0.781,523776,226046
0.782,523776,231300
0.783,523776,221632
0.784,523776,232470
0.785,523776,228656
0.786,523776,240456
0.787,523776,228558
0.788,523776,226620
0.789,523776,229344
0.79,523776,222564
0.791,523776,226648
0.792,523776,229166
0.793,523776,227318
0.794,523776,227706
0.795,523776,236048
0.796,523776,246818
0.797,523776,243356
0.798,523776,236486
0.799,523776,231034
0.8,523776,234512
0.801,523776,223814
0.802,523776,225694
0.803,523776,236432
0.804,523776,240450
0.805,523776,232618
0.806,523776,235766
0.807,523776,237554
0.808,523776,234418
0.809,523776,236892
0.81,523776,240466
0.811,523776,227310
0.812,523776,232394
0.813,523776,247962
0.814,523776,230370
0.815,523776,234928
0.816,523776,234320
0.817,523776,235394
0.818,523776,225230
0.819,523776,238354
0.82,523776,229080
0.821,523776,231986
0.822,523776,242302
0.823,523776,235850
0.824,523776,233952
0.825,523776,237964
0.826,523776,237084
0.827,523776,229634
0.828,523776,234888
0.829,523776,236342
0.83,523776,238438
0.831,523776,241406
0.832,523776,241504
0.833,523776,238268
0.834,523776,234970
0.835,523776,253500
0.836,523776,233920
0.837,523776,250252
0.838,523776,224628
0.839,523776,238496
0.84,523776,234416
0.841,523776,232942
0.842,523776,232812
0.843,523776,235988
0.844,523776,243526
0.845,523776,257918
0.846,523776,230200
0.847,523776,227552
0.848,523776,228974
0.849,523776,246524
0.85,523776,235028
0.851,523776,246412
0.852,523776,228510
0.853,523776,245930
0.854,523776,231530
0.855,523776,256696
0.856,523776,232204
0.857,523776,242240
0.858,523776,241528
0.859,523776,243308
0.86,523776,250866
0.861,523776,251422
0.862,523776,242556
0.863,523776,241440
0.864,523776,248478
0.865,523776,244098
0.866,523776,235240
0.867,523776,247744
0.868,523776,252048
0.869,523776,242744
0.87,523776,245576
0.871,523776,237074
0.872,523776,250598
0.873,523776,256966
0.874,523776,247538
0.875,523776,249230
0.876,523776,251654
0.877,523776,246056
0.878,523776,234128
0.879,523776,255284
0.88,523776,249228
0.881,523776,242208
0.882,523776,245916
0.883,523776,239804
0.884,523776,246056
0.885,523776,249428
0.886,523776,243310
0.887,523776,252904
0.888,523776,254270
0.889,523776,252056
0.89,523776,258778
0.891,523776,246742
0.892,523776,241978
0.893,523776,255520
0.894,523776,240838
0.895,523776,242008
0.896,523776,247334
0.897,523776,251784
0.898,523776,245482
0.899,523776,265328
0.9,523776,244116
0.901,523776,250066
0.902,523776,257852
0.903,523776,241264
0.904,523776,256004
0.905,523776,244184
0.906,523776,259600
0.907,523776,246252
0.908,523776,239506
0.909,523776,253510
0.91,523776,250918
0.911,523776,241946
0.912,523776,249052
0.913,523776,257956
0.914,523776,250728
0.915,523776,253038
0.916,523776,253758
0.917,523776,257276
0.918,523776,252830
0.919,523776,248190
0.92,523776,252140
0.921,523776,257510
0.922,523776,263850
0.923,523776,247032
0.924,523776,247040
0.925,523776,258906
0.926,523776,254322
0.927,523776,255904
0.928,523776,248146
0.929,523776,248262
0.93,523776,259002
0.931,523776,257562
0.932,523776,251152
0.933,523776,252500
0.934,523776,267462
0.935,523776,254360
0.936,523776,252256
0.937,523776,256314
0.938,523776,266776
0.939,523776,255368
0.94,523776,255044
0.941,523776,244754
0.942,523776,252220
0.943,523776,259488
0.944,523776,241794
0.945,523776,253402
0.946,523776,256866
0.947,523776,259324
0.948,523776,259124
0.949,523776,256566
0.95,523776,256514
0.951,523776,257986
0.952,523776,263480
0.953,523776,258740
0.954,523776,253922
0.955,523776,261024
0.956,523776,260050
0.957,523776,254714
0.958,523776,266660
0.959,523776,261814
0.96,523776,254698
0.961,523776,248408
0.962,523776,265312
0.963,523776,267544
0.964,523776,258398
0.965,523776,260390
0.966,523776,254400
0.967,523776,266982
0.968,523776,244406
0.969,523776,252630
0.97,523776,263078
0.971,523776,259932
0.972,523776,257856
0.973,523776,256856
0.974,523776,256616
0.975,523776,264786
0.976,523776,264620
0.977,523776,254022
0.978,523776,253580
0.979,523776,260362
0.98,523776,254510
0.981,523776,263012
0.982,523776,257638
0.983,523776,262240
0.984,523776,265960
0.985,523776,264876
0.986,523776,258796
0.987,523776,268152
0.988,523776,258080
0.989,523776,268638
0.99,523776,268162
0.991,523776,258816
0.992,523776,258442
0.993,523776,265204
0.994,523776,263576
0.995,523776,270892
0.996,523776,269506
0.997,523776,265474
0.998,523776,256694
0.999,523776,260970
